Home_Losses_10_Gen_Form,Away_EMA_7_Gen_Form,HomeTeam_Spec_SMA_10_Form,AwayTeam_Spec_SMA_10_Form,AwayTeam_Spec_Wins_10_Form,Home_SMA_7_Gen_Goals_Pro,HomeTeam_Spec_EMA_5_Goals_Suffered,HomeTeam_Spec_EMA_10_Goals_Suffered,AwayTeam_Spec_SMA_3_Corners_Against,AwayTeam_Spec_EMA_7_Fouls_Against,AwayTeam_Spec_SMA_7_Yellows_Against,Home_SMA_5_Gen_ShotsTarget_Pro,Away_EMA_7_Gen_ShotsTarget_Against,Home_EMA_7_Gen_Shots_Pro,Home_SMA_5_Gen_Shots_Against,Away_SMA_7_Gen_Shots_Against,Home_EMA_10_Gen_GD,Away_EMA_5_Gen_GD,AwayTeam_Spec_EMA_10_GD,Home_SMA_7_Gen_Clean_Sheet,HomeTeam_Spec_EMA_10_Clean_Sheet,AwayTeam_Spec_EMA_3_Clean_Sheet,Away_EMA_7_Gen_FTS,Avg_Odds_Home,Avg_Odds_Away,FTR
8.0,-0.6487585390022603,-0.3,-0.3,2.0,0.7142857142857143,1.2783455407152091,1.426957457275539,6.333333333333333,10.12249185182456,1.2857142857142858,4.6,4.422747581460235,11.067514105830726,19.4,12.571428571428571,-0.9685065388096687,-1.041017590938089,-0.138729002340417,0.1428571428571428,0.2522388312115928,0.2032242305813385,0.6004240223421559,2.932857142857143,2.4199999999999995,H
2.0,-0.5583784925419105,0.5,-0.5,0.0,1.1428571428571428,0.5713054717794056,0.691937791600259,6.333333333333333,15.127213848002455,2.571428571428572,4.0,4.337961006810716,12.64208395358887,9.4,12.142857142857142,0.197045483870068,-0.7634632270669398,-1.171452237444729,0.2857142857142857,0.3596188004473921,0.0156326331216414,0.3626426941847842,1.625714285714286,5.677142857142857,H
3.0,-0.5071021708118394,-0.1,-0.5,2.0,1.5714285714285714,2.0586696668741684,1.9751831603085048,6.666666666666667,13.32673489455063,1.5714285714285714,5.0,5.887243044992179,13.231209317856884,15.0,16.428571428571427,0.034896232124394,-0.6318255017603964,-0.519708044049452,0.4285714285714285,0.2052411633254783,0.2502443792766373,0.0603641972008181,2.162857142857143,3.3,H
6.0,-0.1457488978844855,0.2,-0.3,2.0,0.8571428571428571,1.358569582076691,1.1936889752480198,5.666666666666667,9.167507303994736,1.2857142857142858,5.8,3.80999442620166,12.792973654149662,12.8,10.857142857142858,-0.611813109748685,-0.2455178883587332,-0.7211385192481058,0.1428571428571428,0.2338408151051299,0.0009775171065493,0.1686804812527536,2.162857142857143,3.3057142857142856,D
4.0,-0.2291484596936446,0.5,-0.4,2.0,1.4285714285714286,1.105781990521327,1.0052579980325014,7.333333333333333,11.24176301797515,2.0,5.6,5.119301085660625,14.586030887833536,10.8,13.428571428571429,0.0835336332140476,-0.7824525593411568,-0.4053844553982868,0.1428571428571428,0.1666061369599606,0.1250610649731314,0.4266068294380262,1.7257142857142855,4.775714285714286,H
4.0,0.2655194663867082,0.1,0.2,4.0,1.4285714285714286,0.9017127453611958,0.8649682122817011,7.333333333333333,11.573483088384652,2.142857142857143,4.4,4.108787369465284,11.64025046357552,12.8,10.142857142857142,-0.0781466817599801,0.7942338216312782,0.2686511152586196,0.1428571428571428,0.4111387232521475,0.136852394916911,0.0379954572588936,3.06,2.34,A
2.0,0.4463021874452605,0.4,-0.1,3.0,1.8571428571428568,0.6683670831538132,0.8748976761027955,4.666666666666667,10.67081396121685,1.5714285714285714,5.4,3.372205390707312,12.300661736169838,11.2,12.428571428571429,1.3580893541748849,0.8105650885063771,-0.0748654584060771,0.4285714285714285,0.3766623019507479,0.2740595994137763,0.0356367713048137,1.625714285714286,5.601428571428571,A
2.0,0.5238805939386217,0.2,0.0,5.0,1.5714285714285714,1.212525485582442,1.0615843878857,5.666666666666667,12.138215531258874,1.2857142857142858,5.2,3.7605233514778873,15.986250382365965,15.4,13.0,0.3812766551144327,0.7376794039177521,-0.1599905212502581,0.1428571428571428,0.3230798297073126,0.0723362658846529,0.2254510508348721,2.45,3.055714285714285,A
3.0,-0.3067942472998319,0.5,-0.4,2.0,1.8571428571428568,0.770392749244713,0.7375808799929396,5.666666666666667,10.319966334400174,2.2857142857142856,4.0,3.603356645800452,11.94653698931642,19.6,12.571428571428571,0.0219996231487092,0.0030303364620953,-1.0445622362398477,0.2857142857142857,0.3875307561136256,0.0,0.1404232906376132,2.7928571428571423,2.518571428571428,H
5.0,-0.6426698670743786,-0.3,-0.6,1.0,1.5714285714285714,2.679603619129685,2.289741377441878,4.333333333333333,12.934641588566242,2.142857142857143,5.4,4.805040808474554,11.60881803663965,15.2,14.0,0.0176532652593687,-0.6629932689192197,-0.4857452762441017,0.2857142857142857,0.076695756765101,0.0078163165608207,0.3131170107523651,2.251428571428572,3.1757142857142857,H
1.0,-0.1720267819094627,0.2,0.0,3.0,2.0,0.1052661637130995,0.2547553715983083,8.333333333333334,14.634039293521043,1.5714285714285714,2.8,5.662443612987019,11.003966872867348,13.0,17.571428571428573,1.0262451118317542,-0.9044462104529531,-1.000652823878047,0.7142857142857143,0.8475519545703959,0.0117302052785923,0.2755489723582384,1.6928571428571428,5.49,H
0.0,-0.7407549576575385,0.6,-0.2,3.0,1.7142857142857142,0.4898371778251161,0.5357503436989268,4.666666666666667,11.617462686717998,2.142857142857143,5.8,6.218371499440471,13.67325354787948,10.0,13.857142857142858,1.129677010701212,-1.0013095477703264,-0.7311801746303876,0.4285714285714285,0.5801754494295279,0.0048875855327468,0.72166336367497,1.4585714285714284,7.92,H
2.0,0.6430699034720508,0.5,0.2,6.0,1.1428571428571428,0.7158750192748105,0.7548710494005397,5.0,12.624186707166286,1.5714285714285714,3.8,3.820472717169255,10.97933845274854,10.2,12.0,0.3444966810142261,1.4918534697988286,0.4855560362237262,0.2857142857142857,0.2861531754492872,0.0361504640937958,0.1690127819037999,1.9971428571428569,3.875714285714285,D
7.0,-0.6689317736704186,-0.2,-0.6,0.0,1.0,1.5217105751603384,1.544022884609654,6.0,13.545301162917744,2.2857142857142856,5.0,4.003022656148607,12.552622439036725,18.8,11.142857142857142,-0.6070182603296211,-0.8423158441903661,-1.13719639419569,0.1428571428571428,0.2007095914702406,0.0078144078144078,0.2718605673129068,2.9185714285714286,2.4,A
5.0,-0.732122074391891,0.0,-0.6,1.0,1.1428571428571428,1.2706520399359056,1.0917454861291125,6.666666666666667,15.275118977087889,2.142857142857143,2.6,5.855185547784705,9.477294125650705,13.4,14.714285714285714,-0.431067758629679,-0.7753388564759192,-0.5884924288599368,0.1428571428571428,0.3289939588137373,0.0039072039072039,0.234732891475499,2.6785714285714284,2.7642857142857147,H
3.0,-0.4221195120645925,0.4,-0.4,2.0,1.5714285714285714,0.7802043415439267,0.9004545168530275,5.333333333333333,10.146632524456358,2.0,5.8,4.839100947078773,11.474390871489357,11.8,14.0,0.9250597226562336,-0.8549748349761072,-0.5241875529424916,0.4285714285714285,0.2997149026723704,0.0625152625152625,0.3198122464077162,1.33,9.778571428571428,H
4.0,-0.8056530424727986,-0.3,-0.4,2.0,1.7142857142857142,2.450419476981593,2.2305508363603272,7.333333333333333,12.50038746307401,1.8571428571428568,6.6,7.165045136674073,11.957079450766727,17.8,15.428571428571429,0.1980472964758541,-1.66759906810007,-1.1946717003000895,0.2857142857142857,0.0610277725038748,0.0024425989252564,0.7913407409864103,1.77,4.692857142857143,A
3.0,0.5849120805275473,0.2,0.1,4.0,1.2857142857142858,2.1489006248281486,1.6486744492887535,6.666666666666667,10.755802600983948,1.7142857142857142,4.8,3.529364298867334,14.487682920748057,15.4,12.428571428571429,-0.239646797779554,0.8737156860248615,0.1398906929613551,0.1428571428571428,0.2585290710334997,0.6371184371184371,0.0267156433025791,2.9642857142857144,2.508571428571429,D
3.0,-0.6304917054192348,0.5,-0.5,2.0,1.5714285714285714,1.0701089098167325,1.0041838547696464,5.0,14.28554671873666,1.2857142857142858,5.4,5.414800223736147,14.939996720847684,10.0,16.857142857142858,0.2518296701754721,-1.087924308427783,-0.8221131841263353,0.1428571428571428,0.132570586079261,0.1250610649731314,0.2955878430399593,1.7342857142857142,4.877142857142857,D
6.0,-0.4803278482769845,0.1,-0.5,2.0,1.1428571428571428,1.5748804961764489,1.3584082371513813,4.333333333333333,10.753714304180626,1.8571428571428568,5.0,4.453655060366996,14.346809047118992,13.0,11.571428571428571,-0.4994623182048015,-0.6647059408580972,-1.235456952793962,0.1428571428571428,0.1860700600434023,0.0,0.1052704385579995,2.6357142857142857,2.6557142857142857,D
2.0,-0.3792973844516758,-0.1,-0.2,2.0,1.8571428571428568,1.367116403872228,1.580545179865223,7.0,14.468539566663688,1.7142857142857142,4.6,4.745606114074474,13.673999377303913,17.0,16.714285714285715,0.3957596400323784,-0.9363003119882696,-1.000519460121328,0.4285714285714285,0.3640325243229553,0.0058622374206155,0.4569043564827693,2.2742857142857145,3.144285714285714,D
1.0,-0.7366865391695894,0.3,-0.3,2.0,1.7142857142857142,0.0699049009661607,0.203855714607039,6.666666666666667,10.349045274848384,1.4285714285714286,2.6,4.5672540147548,11.753978561565848,12.4,13.285714285714286,1.0214255696521717,-1.0273438422289114,-0.3108093713719455,0.8571428571428571,0.8780107950363443,0.1015873015873015,0.4501169276529295,1.5742857142857145,6.597142857142857,D
7.0,0.5443649430860813,0.4,0.3,5.0,1.2857142857142858,1.160908971496125,1.1041651870785745,7.666666666666667,13.199833862604825,2.0,4.4,3.2328513234530827,14.354559889487136,9.4,11.0,-0.3124714728738882,0.6779427017826246,0.3844246506823517,0.4285714285714285,0.3649265299458919,0.3839765510503175,0.2808379062930856,2.3714285714285714,3.091428571428572,H
6.0,0.4238033541843164,-0.5,-0.1,4.0,0.8571428571428571,2.029132090988526,1.6469945216597226,5.333333333333333,13.035247010376544,1.8571428571428568,3.0,2.5085307212190964,10.285571763151374,14.4,8.857142857142858,-0.6843027694485335,0.4411957234024371,-0.3147677604345438,0.1428571428571428,0.1525047851662712,0.2588522588522589,0.0319424122707933,3.19,2.325714285714285,A
3.0,-0.0684911634155458,0.4,-0.1,3.0,1.4285714285714286,0.5383240338322893,0.7800568859673239,6.333333333333333,14.344139876367857,2.2857142857142856,3.6,4.28618110838195,13.145253327993222,12.0,14.714285714285714,0.5125613611724945,0.0476191077272856,0.3487156017746521,0.5714285714285714,0.490440673507532,0.5645909645909646,0.1061401729845173,1.8671428571428568,4.367142857142857,D
7.0,0.0631609552392224,-0.3,-0.2,3.0,0.4285714285714285,1.2388948411381546,1.355525132795458,5.666666666666667,11.259448161971266,1.7142857142857142,3.0,4.85117684223284,10.823932213211153,17.6,12.857142857142858,-0.8493567011577227,-0.0996213181806009,-0.506206389024077,0.0,0.0952311066670967,0.0205178309721543,0.3197963622358435,2.5371428571428574,2.922857142857143,H
5.0,0.3049690572804371,0.1,0.1,5.0,1.4285714285714286,1.4528238310898405,1.4680301235563284,7.0,15.070990006116263,1.7142857142857142,3.8,5.45030518734499,10.264243479316184,16.0,15.285714285714286,-0.7843774570795432,0.501980266787363,0.4189839707240418,0.0,0.0,0.2227650219833903,0.1779461493141148,2.338571428571428,3.041428571428572,A
2.0,-0.4422573353437203,0.5,-0.9,0.0,1.7142857142857142,0.3082308545639004,0.4958146767787219,9.333333333333334,11.128559086901056,0.4285714285714285,2.6,5.25842367604432,10.3269091819264,12.6,16.857142857142858,0.8319923171908957,-0.4740009613495889,-1.4987944103542734,0.4285714285714285,0.6355920179398455,0.0,0.1963082649260828,1.48,7.178571428571429,H
8.0,0.495020494214641,0.1,0.1,5.0,1.1428571428571428,1.191051919199995,1.026593591719223,5.0,10.822141877950004,1.8571428571428568,4.2,6.104005311664195,16.05341480134004,15.4,18.285714285714285,-0.6289856268524361,0.5782477487161095,-0.6348621666992732,0.1428571428571428,0.2895839033972192,0.0957498778700537,0.2231253230151743,2.1614285714285715,3.378571428571429,A
4.0,0.3300379194149148,-0.2,-0.2,2.0,1.7142857142857142,1.9946524571201016,1.686213561219552,4.666666666666667,13.96056722440142,1.7142857142857142,5.0,2.5634630988511184,14.362054352600936,11.2,10.0,-0.2409455330242282,0.3272222362421172,-0.3654194748455496,0.1428571428571428,0.1337491880458537,0.5025641025641026,0.1745422877719518,2.697142857142857,2.718571428571429,H
6.0,0.0094091076724667,0.2,0.1,4.0,1.1428571428571428,1.1189784065014647,0.9123878442689024,4.0,9.234591777219562,0.7142857142857143,3.2,4.530686159211236,12.5375226025382,11.4,13.714285714285714,-0.3839864594454148,-0.4634210265521092,0.130799643528359,0.0,0.3193621514160861,0.0322423058133854,0.0379007865818066,2.4199999999999995,2.98,A
5.0,0.4068502431376385,-0.1,0.7,8.0,1.2857142857142858,2.220366173946847,1.9089418933923143,6.0,10.81949983918896,1.5714285714285714,6.0,3.390154820302761,12.13188991022168,16.2,11.0,-0.5721301376103931,1.0761325794732417,1.2191107782492705,0.1428571428571428,0.059936372021641,0.3394383394383394,0.2350706094039241,5.458571428571429,1.64,H
4.0,-0.1166760701931866,0.4,-0.2,3.0,1.0,1.5684229489233803,1.419138223756914,3.6666666666666665,10.83713316231451,1.8571428571428568,2.6,4.252299124060201,10.412666652713847,14.4,12.857142857142858,-0.6108760020115434,-0.272259546105887,-0.8365645325441465,0.0,0.2241707265477037,0.2979242979242979,0.506857258461513,2.44,2.95,A
2.0,0.851626856032074,0.0,0.5,6.0,2.4285714285714284,1.254920403151637,1.2617063421822643,2.0,11.239347877118073,1.8571428571428568,9.4,2.911828849953548,19.26063854597705,8.2,10.857142857142858,1.062142811894515,1.7359470725841912,0.7297520078370563,0.2857142857142857,0.2452593093361122,0.2310698583292623,0.0888944222669636,2.541428571428572,2.8342857142857136,A
2.0,-0.0150848995067264,0.6,-0.2,3.0,1.8571428571428568,0.8475229688344442,0.7900117398900615,7.666666666666667,11.596663932622482,1.7142857142857142,5.0,6.1545774685458285,12.345327199108564,14.6,16.285714285714285,0.4979200266879057,-0.1855408931646435,-0.7561803112750972,0.0,0.3101028203021172,0.0012210012210012,0.4448684313347921,1.7971428571428572,4.417142857142857,A
2.0,0.1579829380643291,0.7,0.1,4.0,1.8571428571428568,0.2049565893359376,0.3985015015211958,8.0,12.373706702204112,2.0,3.4,5.426289149876979,9.994932059232855,11.2,13.285714285714286,1.228804776339203,-0.5480867521870032,-0.2917772003394699,0.5714285714285714,0.7071140996455622,0.1919413919413919,0.4607638317980072,2.5942857142857143,3.035714285714285,H
5.0,-0.1042555687362087,0.0,-0.4,2.0,1.1428571428571428,1.1799687415478295,1.0737386682818189,4.0,13.437290372419906,1.2857142857142858,3.8,5.420829663266858,10.894544488167414,12.4,19.285714285714285,-0.3208938690776561,-0.1501514437223965,-0.6578564745719976,0.0,0.2644225609263029,0.0625152625152625,0.1661707697380889,2.2114285714285717,3.5042857142857144,H
2.0,0.888757398486485,0.3,0.6,7.0,1.4285714285714286,1.763955814494515,1.5213596009691512,5.0,11.693909770386457,1.4285714285714286,5.0,3.1841448769914287,12.272654737952166,14.0,11.0,0.0231346323535646,1.490616808321987,0.7837470620624974,0.1428571428571428,0.207787763894106,0.1155067155067155,0.0666484953311742,3.44,2.2114285714285717,H
2.0,0.4788576516844961,0.0,0.3,6.0,2.4285714285714284,1.5045629900682858,1.406610685437116,6.333333333333333,14.536305654854878,1.4285714285714286,7.8,4.0867027203927,18.194409064120823,9.2,15.428571428571429,0.6841466150405898,0.6679934189990192,0.5350699099960361,0.2857142857142857,0.1971224483863173,0.6114774114774115,0.1334261087202799,1.62,5.13,H
8.0,-0.0198378759395706,-0.4,-0.4,2.0,1.0,1.6823787084356543,1.6351262777339115,5.333333333333333,11.841119500478529,1.8571428571428568,4.8,3.254278388388061,13.74925063668015,16.6,9.571428571428571,-1.1038579585547257,0.7046293659885556,-0.9929747419980444,0.1428571428571428,0.1606081824338045,0.5000610426077402,0.2468211447468157,4.768571428571429,1.7171428571428573,H
9.0,0.1683313903616545,0.1,-0.3,2.0,1.2857142857142858,1.7987181067422655,1.420876580359182,5.333333333333333,10.42890581572988,1.5714285714285714,5.0,4.206019232574843,14.78910965643911,14.4,11.428571428571429,-0.6968927320511106,0.2242421770879544,-0.5738189353974827,0.1428571428571428,0.2317255694958146,0.0004885197850512,0.0948086483518843,2.275714285714286,3.2328571428571427,A
5.0,0.0548728040340098,0.0,0.5,7.0,1.1428571428571428,1.0458428542984195,1.087000757531512,4.333333333333333,9.32921990554738,1.4285714285714286,4.0,2.7921661027296047,12.818930293843788,13.0,10.285714285714286,0.0328123603018147,0.3840609788073503,0.7835675678654187,0.2857142857142857,0.3486917723896253,0.1696984495177634,0.4264469760857369,3.8728571428571423,1.957142857142857,A
5.0,-0.6751326289022394,0.2,-0.5,2.0,0.8571428571428571,2.048079887474616,1.729412780550892,6.333333333333333,12.15775311621278,2.0,3.0,5.4724709211624045,11.5603636814263,13.0,14.428571428571429,-0.8651286571448984,-1.1577785849955942,-0.813844156576757,0.0,0.1801729059469242,0.0312538151629837,0.4299772925891627,2.0628571428571427,3.6371428571428575,D
2.0,0.5679610005319408,0.5,-0.1,4.0,1.1428571428571428,0.3574889303966095,0.6242029478135892,6.333333333333333,13.02622082019929,1.8571428571428568,4.0,1.8809257408920652,13.859477480708708,12.2,8.142857142857142,0.418746779331287,0.6274711925066033,-0.0567192768249868,0.5714285714285714,0.5922496943436645,0.6294713710169698,0.023950795163921,2.1714285714285717,3.6571428571428575,H
6.0,-0.6643317281431893,0.0,-0.2,2.0,1.0,1.079010894196399,0.9298925926359362,7.0,9.491408861431236,1.2857142857142858,2.8,3.818516926101624,12.152852470912544,10.4,11.571428571428571,-0.4967359897327776,-0.7899211941040717,-0.2498070488418722,0.0,0.255554178060754,0.5508484922475888,0.6908719504221782,2.282857142857143,3.3528571428571428,A
4.0,-0.0027219767217912,-0.4,-0.2,2.0,1.8571428571428568,2.2991134835828544,2.184487201210391,5.666666666666667,15.251084579833964,1.7142857142857142,5.2,2.922867791788843,13.727189275625218,13.8,11.571428571428571,-0.017612155117803,-0.1152026968074362,-0.4899681192313386,0.2857142857142857,0.0488345352508195,0.2512513734586741,0.3810621309859558,2.474285714285714,2.9785714285714286,H
1.0,0.4967100020496927,0.6,0.1,4.0,1.7142857142857142,0.3252898956091364,0.428708405559825,5.666666666666667,9.28183450144297,1.7142857142857142,6.4,3.754702746315532,14.644134470598706,11.8,11.857142857142858,0.7665908732563852,0.9255467568656136,0.112434451428754,0.4285714285714285,0.6640556262693112,0.3185203271883775,0.1988678260174587,1.851428571428572,4.882857142857143,H
4.0,0.4430373661476557,0.5,0.1,4.0,0.7142857142857143,0.8113189657624517,0.8038473650945448,5.0,9.174025308118573,0.7142857142857143,3.6,3.547956304363763,10.115796019846744,12.4,14.714285714285714,-0.1445459534174304,0.6829542541328293,0.3044642839381996,0.2857142857142857,0.2289802947129505,0.5162393162393163,0.0213098283894769,2.144285714285714,3.7428571428571433,D
3.0,0.7088322322850279,-0.2,0.1,5.0,1.5714285714285714,1.5791671684116886,1.6628712632510252,4.333333333333333,13.237569768139716,1.7142857142857142,4.2,2.939389637575043,11.90834693965658,17.2,11.428571428571429,-0.0002620309602257,1.4420293422905202,0.3885428288523919,0.2857142857142857,0.2925841334261095,0.018070818070818,0.0712470876654415,3.307142857142857,2.2214285714285715,H
5.0,-0.3474981363284384,0.1,-0.2,2.0,1.4285714285714286,1.4764215566053498,1.534275297729949,6.0,12.798504041820104,1.7142857142857142,5.0,3.454448840405347,10.010490740699309,17.2,13.0,-0.4152033274349413,-0.7218610976081521,-0.8006175031429116,0.1428571428571428,0.2444419561988332,0.0029304029304029,0.4427485357384462,2.3728571428571428,3.028571428571429,D
3.0,-0.5790298506891959,0.0,-0.5,1.0,1.7142857142857142,1.3263343317796576,1.3552616884943165,5.666666666666667,13.149574489119903,2.7142857142857144,5.4,4.267049201649892,13.703159726497534,11.6,9.857142857142858,0.1720206726292121,-0.9903197131981486,-0.7177304586180376,0.2857142857142857,0.3037675861060818,0.0039067268953729,0.5523494869112813,1.8471428571428568,4.507142857142857,H
2.0,0.2157388564262324,0.4,0.3,6.0,1.0,0.0464829197588345,0.1638451061843753,3.0,11.900773524193212,1.5714285714285714,2.4,5.558092164443442,9.973329693918114,15.0,16.142857142857142,-0.074597477463588,0.1458707652696099,-0.3082196979225759,0.5714285714285714,0.9019535249274414,0.0478632478632478,0.3756227551409688,1.9114285714285717,4.262857142857143,H
3.0,0.0980477276813459,0.4,-0.3,3.0,1.2857142857142858,1.0465577563075408,1.003347928243975,6.333333333333333,11.70882060104858,1.7142857142857142,4.0,4.478576675392422,12.551463010043612,7.8,12.0,-0.0787388628428143,0.0668393644956902,-0.6048654487544652,0.2857142857142857,0.1060832256117232,0.0102564102564102,0.1798064423838667,1.74,5.331428571428572,H
4.0,-0.1861251882020246,0.4,-0.9,0.0,1.8571428571428568,0.8540386274639943,0.92034352219734,8.333333333333334,10.327385625734598,0.5714285714285714,5.2,4.957693583427027,14.529983248450147,11.0,16.0,0.7823733792477625,-0.5440022754004856,-1.7934349070654465,0.2857142857142857,0.239832413657577,0.0,0.2979807837626158,1.262857142857143,11.30714285714286,H
6.0,0.2116318241200691,0.4,0.0,3.0,1.1428571428571428,0.7709336392684106,0.8835550035468315,5.333333333333333,13.999927359637612,2.0,5.8,3.3479473271941496,16.075411199383314,10.4,14.285714285714286,0.0572922548408385,0.354505483447824,0.2802734517943377,0.4285714285714285,0.4918130469492645,0.7823220607984374,0.2472835096748084,2.0814285714285714,3.6014285714285714,H
5.0,-0.887076457564607,-0.1,-0.7,1.0,0.4285714285714285,1.3007101612796177,1.3745185614599604,7.0,16.229000856466353,1.8571428571428568,1.4,5.46993896687599,9.148006944738958,14.8,14.0,-0.6732369397644361,-0.9334379092914128,-0.6692587116378539,0.1428571428571428,0.0,0.0019533634476864,0.0989513024312953,2.557142857142857,2.7585714285714285,H
6.0,0.3151783953840489,-0.2,0.2,4.0,0.7142857142857143,1.1588519485464948,1.2857464812618729,4.666666666666667,12.206863211968066,2.2857142857142856,2.6,2.982547126766201,11.58889361995807,16.4,7.857142857142857,-0.2346667568594302,0.9760764818396548,0.6223440471883688,0.1428571428571428,0.0765401686874627,0.5686370297997069,0.0160127906191229,3.584285714285714,2.064285714285714,D
6.0,-0.1281367579828841,-0.6,-0.2,3.0,0.8571428571428571,1.683423565218216,1.517726200363494,6.333333333333333,10.36667302606913,1.7142857142857142,3.4,4.391997103884491,8.034363517744112,13.8,12.0,-0.2408066637400291,-0.0098862045741722,-0.2798341362635555,0.2857142857142857,0.1220346082047819,0.1489439628860945,0.2849819797924828,2.631428571428572,2.794285714285714,H
1.0,0.532391885586474,0.8,-0.2,3.0,2.0,0.5513548376521233,0.5408353789162823,6.333333333333333,12.641774984572912,1.5714285714285714,5.6,3.365411372864069,13.482445186695765,12.2,11.0,0.8092602153388568,0.6552301240656648,-0.2593727925133716,0.2857142857142857,0.533721925863884,0.0002442002442002,0.0533064405366918,1.6542857142857144,5.5842857142857145,H
4.0,0.2363392991534497,0.4,0.2,4.0,1.8571428571428568,0.8986111487638788,0.8312259784254432,5.333333333333333,13.702524502524502,2.7142857142857144,5.2,3.2370539906812734,11.881484753299908,14.2,9.428571428571429,4.07494280459089e-05,0.6507090643983525,0.4980008455761416,0.0,0.2492391720213285,0.2842490842490842,0.0120073322532245,3.0642857142857145,2.292857142857143,H
2.0,-0.129531147543131,0.7,-0.5,2.0,2.0,0.1364028964132603,0.3214020793712589,7.0,11.608528786606897,1.7142857142857142,4.8,3.70251566101195,12.310629531246786,10.6,14.857142857142858,0.7875733761949941,-0.1812177382701783,-0.6563869978141236,0.5714285714285714,0.76377971718274,0.5156564731734115,0.4293619666104127,1.7514285714285716,4.795714285714285,H
7.0,0.3317951766893108,-0.3,0.1,5.0,1.0,1.453744362855275,1.510470518898108,8.333333333333334,11.838127920334513,1.2857142857142858,5.6,4.79907183012214,13.108682326918888,13.6,15.714285714285714,-1.318410286116618,0.1857663652362181,0.0375136374703977,0.0,0.1290857347593708,0.3057013795629349,0.2626068691067416,2.877142857142857,2.414285714285714,A
4.0,0.1491316779612173,0.5,-0.2,3.0,1.7142857142857142,0.5980445119514286,0.6704059002877731,7.333333333333333,12.73351062628982,1.5714285714285714,5.4,3.7742315855724113,13.16165546852954,13.2,12.0,0.1826615417673818,0.103477038000949,-0.4047351398139617,0.1428571428571428,0.3944913876064811,0.0001220852154804,0.2900800580232783,2.1728571428571426,3.4900000000000007,H
5.0,-0.2605868121878412,0.4,-0.3,1.0,1.4285714285714286,0.8476834511146937,0.9064095757860604,5.0,11.31360079283773,1.5714285714285714,5.8,3.340788517241895,16.306656286900022,10.6,11.571428571428571,0.4120855401690211,-0.481236496518207,-0.6434809054452199,0.4285714285714285,0.395285268581237,0.0014650225857648,0.3320145274674793,1.7185714285714284,4.857142857142857,H
2.0,-0.1765804559131734,0.3,-0.3,3.0,1.4285714285714286,1.1739494837498967,1.2270170560371307,5.333333333333333,10.759051536360454,1.5714285714285714,3.2,4.859093581517807,10.402576675403711,11.8,12.142857142857142,0.3142989484320307,-0.6221192166588495,-0.8786874622036104,0.2857142857142857,0.3610597224456224,0.005127579050177,0.3849416666966415,1.9314285714285715,4.217142857142856,D
6.0,-0.6843169566484825,-0.1,-0.6,1.0,0.8571428571428571,1.1057192937920963,1.2304621510835176,5.333333333333333,14.384178985575051,2.571428571428572,3.4,4.200258628407378,12.191925481790063,15.8,9.857142857142858,-0.1918099813969707,-0.9935465322605,-0.772342093575502,0.1428571428571428,0.0617316855210619,0.0019532442165659,0.6643095084982354,2.042857142857143,3.791428571428572,A
2.0,-0.0914044088732315,0.0,-0.2,2.0,1.8571428571428568,1.7199269497973917,1.728096690744431,4.0,12.472734069070246,1.8571428571428568,3.8,3.761135400260137,13.261374711828136,14.6,13.142857142857142,0.3316074801923896,-0.4303434917857222,-0.1608987013997561,0.4285714285714285,0.2359768997487397,0.391137154367332,0.1854364520443788,2.857142857142857,2.4714285714285715,A
6.0,0.3879445017776362,0.1,0.1,5.0,0.7142857142857143,1.363039996139794,1.3948174891148384,4.0,12.694435377330963,1.8571428571428568,3.0,4.141245312368276,12.299137973625747,11.6,14.571428571428571,-0.8373739502608636,0.4506319509514392,-0.4439948996837146,0.1428571428571428,0.3387876036910233,0.0239287022341594,0.1583968851141479,2.531428571428572,2.8685714285714283,A
5.0,-0.1891100110224474,-0.1,-0.3,2.0,1.1428571428571428,1.3655379032375006,1.2661944350352865,4.666666666666667,16.205315878548873,1.5714285714285714,4.2,2.706521552285904,12.58554949886746,13.4,12.142857142857142,-0.3101343629013281,-0.2734262056867085,-0.5886456979486117,0.2857142857142857,0.2802542993848624,0.1256180186778978,0.4018562509490075,2.7285714285714286,2.72,H
9.0,0.1223740429938763,-0.1,0.1,4.0,1.1428571428571428,2.201213518933808,1.730809951204822,5.333333333333333,9.210097673002418,1.8571428571428568,4.2,4.316264772140398,13.568357430377258,12.4,11.571428571428571,-0.7975399050688229,0.283686540563533,-0.1027919732081354,0.0,0.1862449655280137,0.1592504425318928,0.1491298151298165,2.8528571428571423,2.564285714285714,D
3.0,0.2491469622739004,0.2,0.2,4.0,1.5714285714285714,0.8827032351253573,1.093054663813126,5.0,10.153795643626657,1.0,3.8,3.933347775007926,13.265256484413902,11.8,12.285714285714286,-0.1156924622891728,0.3035307719176057,0.2447073069664225,0.2857142857142857,0.4384700065194756,0.2580881455255768,0.0119838176539873,2.4014285714285712,3.072857142857143,H
5.0,0.1513626002344775,0.1,0.1,4.0,1.4285714285714286,1.4542520483742556,1.2529455549878763,10.0,11.509754895481905,2.0,5.4,6.05255274775349,9.423794023159566,12.2,14.714285714285714,-0.3516756690866395,-0.1324756858241499,-0.4307795587861907,0.0,0.2132638411397976,0.0959589793675985,0.4466736909495114,3.0500000000000003,2.4714285714285715,A
